 Tempo totale (Ma):   0.000000
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura      Divergenza   Shear Heating     Ad. Heating
       371          0.5250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.14174E-14     0.12500E-02     -0.0000    
       372          0.5750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.17938E-14     0.12500E-02     -0.0000    
       373          0.6250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000     0.19290E-15     0.12500E-02     -0.0000    
       374          0.6750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.52768E-15     0.12500E-02     -0.0000    
       375          0.7250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000     0.33222E-15     0.12500E-02     -0.0000    
       376          0.7750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000     0.39577E-15     0.12500E-02     -0.0000    
       377          0.8250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.89611E-15     0.12500E-02     -0.0000    
       378          0.8750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.15919E-17     0.12500E-02     -0.0000    
       379          0.9250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.12796E-14     0.12500E-02     -0.0000    
       380          0.9750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.20942E-15     0.12500E-02     -0.0000    
       381          1.0250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.12628E-14     0.12500E-02     -0.0000    
       382          1.0750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000    -0.19373E-15     0.12500E-02     -0.0000    
       383          1.1250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.61782E-15     0.12500E-02     -0.0000    
       384          1.1750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000    -0.29204E-15     0.12500E-02     -0.0000    
       385          1.2250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.50316E-15     0.12500E-02      0.0000    
       386          1.2750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.53608E-15     0.12500E-02      0.0000    
       387          1.3250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.11621E-15     0.12500E-02      0.0000    
       388          1.3750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.10202E-14     0.12500E-02      0.0000    
       389          1.4250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000    -0.21723E-15     0.12500E-02      0.0000    
       390          1.4750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.17546E-14     0.12500E-02      0.0000    
       391          1.5250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000    -0.14008E-15     0.12500E-02      0.0000    
       392          1.5750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.37626E-15     0.12500E-02      0.0000    
       393          1.6250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.71503E-15     0.12500E-02      0.0000    
       394          1.6750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.10386E-14     0.12500E-02      0.0000    
       395          1.7250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.29186E-15     0.12500E-02      0.0000    
       396          1.7750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15791E-14     0.12500E-02      0.0000    
       397          1.8250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.28164E-15     0.12500E-02      0.0000    
       398          1.8750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.18382E-14     0.12500E-02      0.0000    
       399          1.9250          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000    -0.81085E-16     0.12500E-02      0.0000    
       400          1.9750          0.4750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.48097E-15     0.12500E-02      0.0000    
       401          0.0250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000     0.62541E-17     0.12500E-02      0.0000    
       402          0.0750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000     0.44919E-16     0.12500E-02      0.0000    
       403          0.1250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.13197E-14     0.12500E-02      0.0000    
       404          0.1750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.46671E-15     0.12500E-02      0.0000    
       405          0.2250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.10301E-14     0.12500E-02      0.0000    
       406          0.2750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.97395E-15     0.12500E-02     -0.0000    
       407          0.3250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000     0.49229E-16     0.12500E-02     -0.0000    
       408          0.3750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.30388E-14     0.12500E-02     -0.0000    
       409          0.4250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.54202E-15     0.12500E-02     -0.0000    
       410          0.4750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.55408E-15     0.12500E-02     -0.0000    
       411          0.5250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.71428E-15     0.12500E-02     -0.0000    
       412          0.5750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.11973E-14     0.12500E-02     -0.0000    
       413          0.6250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.12813E-14     0.12500E-02     -0.0000    
       414          0.6750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000     0.69514E-15     0.12500E-02     -0.0000    
       415          0.7250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000     0.19763E-16     0.12500E-02     -0.0000    
       416          0.7750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.72498E-15     0.12500E-02     -0.0000    
       417          0.8250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.21946E-15     0.12500E-02     -0.0000    
       418          0.8750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.11178E-14     0.12500E-02     -0.0000    
       419          0.9250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.45461E-15     0.12500E-02     -0.0000    
       420          0.9750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.33631E-15     0.12500E-02     -0.0000    
       421          1.0250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.13356E-14     0.12500E-02     -0.0000    
       422          1.0750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000    -0.13807E-16     0.12500E-02     -0.0000    
       423          1.1250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.22090E-15     0.12500E-02     -0.0000    
       424          1.1750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000    -0.17736E-15     0.12500E-02     -0.0000    
       425          1.2250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.17489E-16     0.12500E-02     -0.0000    
       426          1.2750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.30325E-16     0.12500E-02      0.0000    
       427          1.3250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.94678E-15     0.12500E-02      0.0000    
       428          1.3750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.10898E-14     0.12500E-02      0.0000    
       429          1.4250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000    -0.12133E-14     0.12500E-02      0.0000    
       430          1.4750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.12191E-14     0.12500E-02      0.0000    
       431          1.5250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.36006E-15     0.12500E-02      0.0000    
       432          1.5750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.56077E-15     0.12500E-02      0.0000    
       433          1.6250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.56511E-15     0.12500E-02      0.0000    
       434          1.6750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13434E-14     0.12500E-02      0.0000    
       435          1.7250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000    -0.11074E-15     0.12500E-02      0.0000    
       436          1.7750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15287E-14     0.12500E-02      0.0000    
       437          1.8250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16473E-15     0.12500E-02      0.0000    
       438          1.8750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.98037E-15     0.12500E-02      0.0000    
       439          1.9250          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.23149E-15     0.12500E-02      0.0000    
       440          1.9750          0.5250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.12491E-14     0.12500E-02      0.0000    
       441          0.0250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.32814E-14     0.11250E-01      0.0000    
       442          0.0750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000     0.56413E-15     0.11250E-01      0.0000    
       443          0.1250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.11090E-14     0.11250E-01      0.0000    
       444          0.1750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.38582E-15     0.11250E-01      0.0000    
       445          0.2250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.82996E-15     0.11250E-01      0.0000    
       446          0.2750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.38167E-15     0.11250E-01     -0.0000    
       447          0.3250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13242E-14     0.11250E-01     -0.0000    
       448          0.3750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.16311E-14     0.11250E-01     -0.0000    
       449          0.4250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.74633E-15     0.11250E-01     -0.0000    
       450          0.4750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.70267E-15     0.11250E-01     -0.0000    
       451          0.5250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.12927E-15     0.11250E-01     -0.0000    
       452          0.5750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.60532E-15     0.11250E-01     -0.0000    
       453          0.6250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.62463E-15     0.11250E-01     -0.0000    
       454          0.6750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000     0.47821E-15     0.11250E-01     -0.0000    
       455          0.7250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.38826E-15     0.11250E-01     -0.0000    
       456          0.7750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000     0.45635E-16     0.11250E-01     -0.0000    
       457          0.8250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000     0.48219E-15     0.11250E-01     -0.0000    
       458          0.8750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000     0.47567E-15     0.11250E-01     -0.0000    
       459          0.9250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.53477E-15     0.11250E-01     -0.0000    
       460          0.9750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.54466E-15     0.11250E-01     -0.0000    
       461          1.0250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.78877E-15     0.11250E-01     -0.0000    
       462          1.0750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000    -0.42109E-15     0.11250E-01     -0.0000    
       463          1.1250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000    -0.19625E-16     0.11250E-01     -0.0000    
       464          1.1750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.15824E-15     0.11250E-01     -0.0000    
       465          1.2250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.48590E-15     0.11250E-01     -0.0000    
       466          1.2750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.33110E-15     0.11250E-01      0.0000    
       467          1.3250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.14144E-14     0.11250E-01      0.0000    
       468          1.3750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.11272E-14     0.11250E-01      0.0000    
       469          1.4250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.18201E-15     0.11250E-01      0.0000    
       470          1.4750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.72073E-15     0.11250E-01      0.0000    
       471          1.5250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.15530E-14     0.11250E-01      0.0000    
       472          1.5750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.59869E-15     0.11250E-01      0.0000    
       473          1.6250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.10710E-14     0.11250E-01      0.0000    
       474          1.6750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.36010E-15     0.11250E-01      0.0000    
       475          1.7250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.91321E-15     0.11250E-01      0.0000    
       476          1.7750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.13282E-14     0.11250E-01      0.0000    
       477          1.8250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.38844E-16     0.11250E-01      0.0000    
       478          1.8750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.10501E-14     0.11250E-01      0.0000    
       479          1.9250          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.67164E-15     0.11250E-01      0.0000    
       480          1.9750          0.5750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.22649E-14     0.11250E-01      0.0000    
       481          0.0250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.26090E-14     0.31250E-01     -0.0000    
       482          0.0750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.13096E-14     0.31250E-01      0.0000    
       483          0.1250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000     0.36507E-15     0.31250E-01      0.0000    
       484          0.1750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.15574E-14     0.31250E-01      0.0000    
       485          0.2250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.28731E-15     0.31250E-01      0.0000    
       486          0.2750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.64504E-15     0.31250E-01     -0.0000    
       487          0.3250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.16968E-14     0.31250E-01     -0.0000    
       488          0.3750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.11058E-14     0.31250E-01     -0.0000    
       489          0.4250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.48361E-15     0.31250E-01     -0.0000    
       490          0.4750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.13086E-14     0.31250E-01     -0.0000    
       491          0.5250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000     0.11008E-14     0.31250E-01     -0.0000    
       492          0.5750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000     0.27223E-15     0.31250E-01     -0.0000    
       493          0.6250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.52899E-15     0.31250E-01     -0.0000    
       494          0.6750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000     0.10032E-14     0.31250E-01     -0.0000    
       495          0.7250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.10811E-14     0.31250E-01     -0.0000    
       496          0.7750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000     0.27999E-15     0.31250E-01     -0.0000    
       497          0.8250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000     0.52391E-15     0.31250E-01     -0.0000    
       498          0.8750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.43031E-15     0.31250E-01     -0.0000    
       499          0.9250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000     0.72543E-15     0.31250E-01     -0.0000    
       500          0.9750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.71470E-17     0.31250E-01     -0.0000    
       501          1.0250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.11662E-14     0.31250E-01     -0.0000    
       502          1.0750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.13133E-15     0.31250E-01      0.0000    
       503          1.1250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000    -0.22163E-15     0.31250E-01      0.0000    
       504          1.1750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000    -0.28597E-15     0.31250E-01     -0.0000    
       505          1.2250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.54382E-15     0.31250E-01     -0.0000    
       506          1.2750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.10817E-14     0.31250E-01      0.0000    
       507          1.3250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.35244E-15     0.31250E-01      0.0000    
       508          1.3750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.19163E-15     0.31250E-01      0.0000    
       509          1.4250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.46686E-15     0.31250E-01      0.0000    
       510          1.4750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.12107E-14     0.31250E-01      0.0000    
       511          1.5250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.71698E-15     0.31250E-01      0.0000    
       512          1.5750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.94895E-15     0.31250E-01      0.0000    
       513          1.6250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.90014E-15     0.31250E-01      0.0000    
       514          1.6750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.23533E-15     0.31250E-01      0.0000    
       515          1.7250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.37085E-15     0.31250E-01     -0.0000    
       516          1.7750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.12811E-14     0.31250E-01      0.0000    
       517          1.8250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.33968E-15     0.31250E-01      0.0000    
       518          1.8750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.49871E-15     0.31250E-01      0.0000    
       519          1.9250          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.11838E-14     0.31250E-01      0.0000    
       520          1.9750          0.6250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.30104E-16     0.31250E-01      0.0000    
       521          0.0250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.28954E-14     0.61250E-01     -0.0000    
       522          0.0750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.60036E-15     0.61250E-01     -0.0000    
       523          0.1250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000     0.15387E-15     0.61250E-01     -0.0000    
       524          0.1750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.34037E-15     0.61250E-01      0.0000    
       525          0.2250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.98070E-15     0.61250E-01      0.0000    
       526          0.2750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.16260E-14     0.61250E-01      0.0000    
       527          0.3250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.27177E-15     0.61250E-01     -0.0000    
       528          0.3750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.78777E-15     0.61250E-01     -0.0000    
       529          0.4250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.88506E-15     0.61250E-01     -0.0000    
       530          0.4750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000     0.29231E-15     0.61250E-01     -0.0000    
       531          0.5250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.80608E-15     0.61250E-01     -0.0000    
       532          0.5750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000     0.38990E-15     0.61250E-01     -0.0000    
       533          0.6250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.52630E-15     0.61250E-01     -0.0000    
       534          0.6750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.57782E-15     0.61250E-01     -0.0000    
       535          0.7250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000     0.41291E-15     0.61250E-01     -0.0000    
       536          0.7750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.93382E-15     0.61250E-01     -0.0000    
       537          0.8250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.11851E-15     0.61250E-01     -0.0000    
       538          0.8750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000     0.34354E-15     0.61250E-01     -0.0000    
       539          0.9250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000     0.22022E-15     0.61250E-01     -0.0000    
       540          0.9750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.42642E-15     0.61250E-01     -0.0000    
       541          1.0250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.29902E-15     0.61250E-01      0.0000    
       542          1.0750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000    -0.34477E-15     0.61250E-01      0.0000    
       543          1.1250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.64213E-15     0.61250E-01      0.0000    
       544          1.1750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000    -0.88603E-15     0.61250E-01     -0.0000    
       545          1.2250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.89469E-15     0.61250E-01     -0.0000    
       546          1.2750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.40096E-15     0.61250E-01     -0.0000    
       547          1.3250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.50032E-15     0.61250E-01      0.0000    
       548          1.3750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000    -0.16722E-17     0.61250E-01      0.0000    
       549          1.4250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.13502E-14     0.61250E-01      0.0000    
       550          1.4750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.65805E-15     0.61250E-01      0.0000    
       551          1.5250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.48150E-15     0.61250E-01      0.0000    
